,userId,movieId,rating
16974864,117395,1291,5.0
16974871,117395,1307,4.5
16974886,117395,1356,3.5
16974900,117395,1387,5.0
16974905,117395,1393,1.5
16974929,117395,1517,3.0
16974933,117395,1527,0.5
16974942,117395,1573,5.0
16974943,117395,1580,5.0
16974944,117395,1584,5.0
16974959,117395,1610,3.0
16974963,117395,1617,5.0
16974971,117395,1653,5.0
16974978,117395,1682,4.0
16974987,117395,1704,3.0
16974992,117395,1721,5.0
16974998,117395,1732,4.0
16975008,117395,1784,4.0
16975039,117395,1917,1.5
16975042,117395,1923,2.5
16975070,117395,1961,4.0
16975072,117395,1968,5.0
16975084,117395,2000,5.0
16975091,117395,2011,1.5
16975092,117395,2012,5.0
16975101,117395,2028,4.5
16975127,117395,2115,2.5
16975151,117395,2174,1.5
16975180,117395,2291,3.5
16975193,117395,2324,3.0
16975194,117395,2329,1.5
16975206,117395,2355,5.0
16975227,117395,2396,3.0
16975282,117395,2571,5.0
16975293,117395,2628,2.5
16975303,117395,2683,1.5
16975311,117395,2706,3.0
16975314,117395,2710,5.0
16975317,117395,2716,3.5
16975330,117395,2762,3.5
16975336,117395,2791,5.0
16975339,117395,2797,5.0
16975347,117395,2858,5.0
16975359,117395,2916,3.5
16975360,117395,2918,5.0
16975372,117395,2959,5.0
16975383,117395,2987,3.0
16975388,117395,2997,5.0
16975421,117395,3114,3.5
16975427,117395,3147,3.0
16975520,117395,3578,2.5
16975568,117395,3793,3.5
16975590,117395,3897,5.0
16975610,117395,3996,5.0
16975624,117395,4022,5.0
16975626,117395,4027,3.0
16975662,117395,4226,5.0
16975680,117395,4306,4.0
16975765,117395,4878,3.0
16975766,117395,4886,3.5
16975768,117395,4896,5.0
16975779,117395,4963,3.5
16975783,117395,4973,5.0
16975789,117395,4993,5.0
16975790,117395,4995,5.0
16975837,117395,5349,4.0
16975852,117395,5418,3.0
16975856,117395,5445,5.0
16975926,117395,5952,5.0
16975933,117395,5989,3.0
16975978,117395,6377,5.0
16975996,117395,6539,3.0
16976047,117395,6874,5.0
16976109,117395,7153,5.0
16976141,117395,7361,5.0
16976156,117395,7438,5.0
16976267,117395,8961,5.0
16976351,117395,33794,5.0
17046795,117948,2,2.5
17046797,117948,6,3.5
17046798,117948,10,2.0
17046799,117948,11,3.0
17046801,117948,16,3.5
17046802,117948,19,3.5
17046803,117948,21,3.5
17046807,117948,25,3.5
17046809,117948,32,2.5
17046810,117948,34,2.5
17046811,117948,36,3.0
17046812,117948,39,3.0
17046814,117948,47,3.0
17046815,117948,50,3.0
17046816,117948,62,3.0
17046822,117948,95,3.0
17046824,117948,104,3.5
17046825,117948,110,3.5
17046826,117948,111,5.0
17046832,117948,141,3.5
17046835,117948,150,3.0
17046837,117948,153,3.5
17046841,117948,161,3.5
17046843,117948,165,3.5
17046851,117948,185,3.0
17046857,117948,208,3.0
17046859,117948,223,4.0
17046862,117948,231,3.0
17046869,117948,253,4.0
17046871,117948,260,5.0
17046875,117948,288,4.0
17046877,117948,292,2.5
17046878,117948,293,4.0
17046879,117948,296,4.0
17046880,117948,300,2.5
17046883,117948,316,3.5
17046885,117948,318,5.0
17046889,117948,329,3.0
17046894,117948,344,3.5
17046897,117948,349,3.0
17046900,117948,356,4.0
17046901,117948,357,3.0
17046904,117948,367,3.0
17046907,117948,377,3.5
17046909,117948,380,4.0
17046917,117948,410,2.0
17046925,117948,434,3.5
17046928,117948,440,2.5
17046929,117948,442,3.5
17046933,117948,454,3.5
17046934,117948,457,3.5
17046937,117948,474,2.5
17046940,117948,480,3.5
17046945,117948,500,3.5
17046947,117948,508,4.0
17046955,117948,539,3.5
17046957,117948,541,3.0
17046966,117948,586,3.0
17046967,117948,587,3.5
17046968,117948,589,5.0
17046969,117948,590,3.5
17046970,117948,592,3.5
17046971,117948,593,4.0
17046972,117948,594,3.5
17046974,117948,597,3.5
17046976,117948,608,4.0
17046981,117948,648,2.5
17046991,117948,733,3.0
17046993,117948,736,2.5
17046998,117948,750,4.0
17047001,117948,778,4.0
17047002,117948,780,3.5
17047007,117948,788,3.5
17047018,117948,858,4.0
17047023,117948,904,3.0
17047025,117948,919,4.0
17047026,117948,924,3.5
17047053,117948,1036,4.0
17047060,117948,1073,4.0
17047063,117948,1079,3.5
17047064,117948,1080,3.5
17047066,117948,1089,3.5
17047071,117948,1097,4.0
17047072,117948,1101,3.5
17047078,117948,1127,3.0
17047082,117948,1136,4.5
17047089,117948,1193,4.0
17047090,117948,1196,4.0
17047091,117948,1197,5.0
17047092,117948,1198,4.5
17047094,117948,1200,5.0
17047097,117948,1206,5.0
17047099,117948,1208,5.0
17047100,117948,1210,4.0
17047101,117948,1213,3.0
17047102,117948,1214,4.0
17047106,117948,1219,3.0
17047107,117948,1220,5.0
17047108,117948,1221,3.0
17047109,117948,1222,4.0
17047110,117948,1225,3.0
17047113,117948,1240,5.0
17047116,117948,1246,4.0
17047121,117948,1258,3.0
17047122,117948,1259,5.0
17047125,117948,1265,4.0
17047128,117948,1270,3.5
17047140,117948,1291,3.0
17047147,117948,1307,3.0
17047168,117948,1356,3.5
17047182,117948,1387,4.0
17047186,117948,1393,3.0
17047209,117948,1517,3.0
17047210,117948,1527,3.5
17047217,117948,1573,3.5
17047218,117948,1580,3.5
17047219,117948,1584,2.5
17047230,117948,1610,2.5
17047232,117948,1617,1.5
17047250,117948,1682,3.0
17047254,117948,1732,3.5
17047261,117948,1784,4.0
17047277,117948,1917,3.0
17047280,117948,1923,3.5
17047289,117948,1961,3.5
17047291,117948,1968,5.0
17047321,117948,2000,3.5
17047330,117948,2011,2.0
17047331,117948,2012,2.5
17047336,117948,2028,4.0
17047357,117948,2115,4.5
17047388,117948,2174,3.0
17047415,117948,2324,3.5
17047419,117948,2329,4.0
17047424,117948,2355,3.5
17047495,117948,2502,3.5
17047519,117948,2571,4.0
17047530,117948,2628,3.0
17047543,117948,2683,3.5
17047548,117948,2700,3.5
17047550,117948,2706,4.0
17047552,117948,2710,4.5
17047555,117948,2716,4.0
17047572,117948,2762,4.0
17047582,117948,2791,3.5
17047585,117948,2797,4.0
17047596,117948,2858,3.0
17047612,117948,2916,4.5
17047613,117948,2918,5.0
17047621,117948,2959,5.0
17047629,117948,2987,3.0
17047634,117948,2997,5.0
17047666,117948,3114,2.5
17047758,117948,3578,3.5
17047813,117948,3793,3.5
17047836,117948,3897,3.5
17047861,117948,3996,3.0
17047869,117948,4011,3.5
17047873,117948,4027,3.0
17047910,117948,4226,4.5
17047926,117948,4306,3.0
17048036,117948,4878,5.0
17048040,117948,4896,3.0
17048052,117948,4993,4.5
17048053,117948,4995,3.5
17048093,117948,5349,4.0
17048102,117948,5445,3.0
17048171,117948,5952,3.5
17048213,117948,6377,2.5
17048229,117948,6539,3.5
17048276,117948,6874,4.0
17048324,117948,7153,3.5
17048352,117948,7438,5.0
17048463,117948,33794,4.0
17085594,118205,1,4.0
17085595,118205,2,4.0
17085599,118205,6,4.0
17085603,118205,10,4.0
17085604,118205,11,3.0
17085607,118205,16,4.0
17085608,118205,17,4.0
17085610,118205,19,3.0
17085612,118205,21,4.0
17085616,118205,25,4.0
17085623,118205,32,4.0
17085624,118205,34,4.0
17085626,118205,36,4.0
17085628,118205,39,3.0
17085636,118205,47,4.0
17085639,118205,50,4.5
17085649,118205,62,4.0
17085675,118205,95,4.0
17085683,118205,104,3.0
17085687,118205,110,5.0
17085688,118205,111,4.5
17085711,118205,141,4.0
17085718,118205,150,4.0
17085720,118205,153,3.0
17085728,118205,161,4.0
17085732,118205,165,4.0
17085747,118205,185,3.0
17085767,118205,208,3.0
17085780,118205,223,4.0
17085788,118205,231,3.0
17085806,118205,253,3.0
17085812,118205,260,4.0
17085837,118205,288,4.0
17085840,118205,292,3.0
17085841,118205,293,4.0
17085844,118205,296,4.5
17085847,118205,300,4.0
17085859,118205,316,3.0
17085861,118205,318,4.0
17085871,118205,329,3.0
17085878,118205,337,4.0
17085880,118205,339,4.0
17085884,118205,344,3.0
17085889,118205,349,4.0
17085895,118205,356,4.0
17085896,118205,357,4.0
17085903,118205,364,4.0
17085906,118205,367,4.0
17085916,118205,377,4.0
17085919,118205,380,4.0
17085939,118205,410,3.0
17085963,118205,434,3.0
17085969,118205,440,4.0
17085971,118205,442,3.0
17085983,118205,454,4.0
17085986,118205,457,4.0
17086003,118205,474,4.0
17086009,118205,480,3.0
17086029,118205,500,4.0
17086037,118205,508,4.0
17086055,118205,527,4.0
17086067,118205,539,4.0
17086069,118205,541,4.0
17086076,118205,551,3.0
17086101,118205,586,4.0
17086102,118205,587,4.0
17086103,118205,588,3.0
17086104,118205,589,4.0
17086105,118205,590,4.0
17086106,118205,592,4.0
17086107,118205,593,4.0
17086108,118205,594,5.0
17086109,118205,595,4.0
17086111,118205,597,4.0
17086119,118205,608,4.0
17086142,118205,648,4.0
17086202,118205,733,4.0
17086205,118205,736,4.0
17086212,118205,750,4.5
17086224,118205,778,4.0
17086225,118205,780,4.0
17086232,118205,788,3.0
17086269,118205,858,5.0
17086297,118205,904,4.0
17086305,118205,912,5.0
17086312,118205,919,5.0
17086316,118205,923,5.0
17086317,118205,924,4.0
17086420,118205,1036,4.0
17086449,118205,1073,3.0
17086453,118205,1079,4.0
17086454,118205,1080,3.0
17086463,118205,1089,4.0
17086471,118205,1097,4.0
17086475,118205,1101,4.0
17086490,118205,1127,3.0
17086498,118205,1136,4.0
17086537,118205,1193,4.0
17086539,118205,1196,4.0
17086540,118205,1197,3.5
17086541,118205,1198,4.0
17086543,118205,1200,3.0
17086548,118205,1206,4.0
17086550,118205,1208,4.0
17086552,118205,1210,4.0
17086555,118205,1213,4.5
17086556,118205,1214,4.0
17086560,118205,1219,4.0
17086561,118205,1220,4.0
17086562,118205,1221,4.5
17086563,118205,1222,4.5
17086566,118205,1225,4.0
17086577,118205,1240,4.0
17086582,118205,1246,4.0
17086593,118205,1258,4.0
17086594,118205,1259,4.0
17086600,118205,1265,4.0
17086605,118205,1270,4.0
17086626,118205,1291,4.0
17086640,118205,1307,4.0
17086669,118205,1356,3.0
17086693,118205,1387,4.0
17086698,118205,1393,4.0
17086785,118205,1517,3.0
17086792,118205,1527,4.0
17086819,118205,1573,4.0
17086820,118205,1580,4.0
17086824,118205,1584,4.0
17086844,118205,1610,4.0
17086851,118205,1617,4.0
17086881,118205,1653,4.0
17086907,118205,1682,3.0
17086922,118205,1704,4.0
17086931,118205,1721,4.0
17086940,118205,1732,4.0
17086964,118205,1784,4.0
17087047,118205,1917,3.0
17087053,118205,1923,4.0
17087091,118205,1961,4.0
17087098,118205,1968,4.0
17087116,118205,2000,4.0
17087126,118205,2011,3.0
17087127,118205,2012,3.0
17087141,118205,2028,5.0
17087221,118205,2115,4.0
17087266,118205,2174,3.5
17087363,118205,2291,3.0
17087387,118205,2324,4.0
17087391,118205,2329,4.0
17087413,118205,2355,4.0
17087450,118205,2396,4.0
17087538,118205,2502,4.0
17087585,118205,2571,4.0
17087622,118205,2628,4.5
17087667,118205,2683,3.0
17087681,118205,2700,3.0
17087687,118205,2706,4.0
17087691,118205,2710,3.0
17087696,118205,2716,4.0
17087735,118205,2762,5.0
17087759,118205,2791,4.0
17087765,118205,2797,4.0
17087809,118205,2858,4.0
17087852,118205,2916,4.0
17087854,118205,2918,4.0
17087889,118205,2959,3.0
17087910,118205,2987,4.0
17087918,118205,2997,4.0
17088016,118205,3114,4.0
17088046,118205,3147,4.0
17088369,118205,3578,4.0
17088538,118205,3793,4.0
17088613,118205,3897,4.0
17088681,118205,3996,4.0
17088694,118205,4011,4.0
17088704,118205,4022,4.0
17088709,118205,4027,4.0
17088868,118205,4226,4.0
17088924,118205,4306,4.0
17089359,118205,4878,4.0
17089364,118205,4886,4.0
17089371,118205,4896,3.5
17089427,118205,4963,3.5
17089436,118205,4973,4.0
17089454,118205,4993,4.0
17089456,118205,4995,5.0
17089719,118205,5349,4.0
17089773,118205,5418,3.5
17089794,118205,5445,4.0
17090094,118205,5952,5.0
17090123,118205,5989,4.0
17090369,118205,6377,4.0
17090488,118205,6539,4.0
17090697,118205,6874,4.0
17090890,118205,7153,4.5
17091043,118205,7361,4.0
17091085,118205,7438,4.0
17091721,118205,8961,4.0
17092537,118205,33794,4.5
17093305,118205,58559,4.5
17137346,118534,1,4.5
17137347,118534,2,4.0
17137350,118534,6,4.0
17137353,118534,10,5.0
17137354,118534,11,4.5
17137356,118534,16,4.5
17137357,118534,19,3.5
17137359,118534,21,3.5
17137365,118534,32,4.5
17137366,118534,34,4.0
17137367,118534,36,4.0
17137369,118534,39,3.5
17137372,118534,47,5.0
17137374,118534,50,5.0
17137376,118534,62,4.0
17137385,118534,95,4.0
17137386,118534,104,5.0
17137387,118534,110,5.0
17137390,118534,141,4.0
17137392,118534,150,3.0
17137393,118534,153,3.5
17137397,118534,161,4.5
17137399,118534,165,5.0
17137408,118534,185,3.0
17137412,118534,208,3.5
17137414,118534,223,4.0
17137416,118534,231,4.5
17137420,118534,260,5.0
17137424,118534,288,2.0
17137425,118534,292,4.0
17137426,118534,293,4.5
17137427,118534,296,4.5
17137430,118534,316,4.0
17137432,118534,318,5.0
17137433,118534,329,3.5
17137435,118534,337,2.5
17137436,118534,339,4.5
17137437,118534,344,4.0
17137438,118534,349,4.5
17137442,118534,356,4.0
17137443,118534,357,4.0
17137447,118534,364,5.0
17137448,118534,367,4.0
17137452,118534,377,3.5
17137454,118534,380,4.5
17137458,118534,410,3.0
17137465,118534,434,4.5
17137467,118534,440,5.0
17137469,118534,442,4.0
17137470,118534,454,4.0
17137472,118534,457,5.0
17137476,118534,474,4.0
17137477,118534,480,4.0
17137481,118534,500,4.5
17137483,118534,508,5.0
17137493,118534,539,4.0
17137494,118534,541,3.5
17137498,118534,551,4.0
17137502,118534,586,4.0
17137503,118534,587,4.0
17137504,118534,588,5.0
17137505,118534,589,5.0
17137506,118534,590,4.0
17137507,118534,592,3.0
17137508,118534,593,5.0
17137509,118534,594,4.0
17137510,118534,595,4.0
17137512,118534,597,4.0
17137514,118534,608,3.5
17137520,118534,648,4.5
17137535,118534,733,4.5
17137536,118534,736,3.0
17137539,118534,750,4.0
17137542,118534,778,3.5
17137543,118534,780,4.5
17137549,118534,788,4.0
17137561,118534,858,4.5
17137569,118534,912,5.0
17137571,118534,919,4.5
17137573,118534,924,3.0
17137594,118534,1036,5.0
17137599,118534,1073,4.5
17137600,118534,1080,3.5
17137602,118534,1089,4.5
17137604,118534,1097,4.0
17137607,118534,1101,5.0
17137612,118534,1136,5.0
17137615,118534,1196,5.0
17137616,118534,1197,5.0
17137617,118534,1198,4.5
17137618,118534,1200,5.0
17137620,118534,1206,3.5
17137622,118534,1208,3.5
17137623,118534,1210,5.0
17137624,118534,1214,5.0
17137625,118534,1219,4.0
17137626,118534,1220,5.0
17137627,118534,1221,4.0
17137630,118534,1240,5.0
17137631,118534,1246,4.5
17137634,118534,1258,4.0
17137635,118534,1259,3.5
17137637,118534,1265,3.5
17137638,118534,1270,4.0
17137646,118534,1291,5.0
17137650,118534,1307,4.0
17137656,118534,1356,3.5
17137671,118534,1387,4.5
17137674,118534,1393,4.0
17137701,118534,1517,4.5
17137702,118534,1527,4.0
17137709,118534,1573,4.0
17137710,118534,1580,4.0
17137711,118534,1584,4.0
17137722,118534,1610,4.0
17137726,118534,1617,4.0
17137736,118534,1653,4.0
17137744,118534,1682,4.0
17137751,118534,1704,5.0
17137756,118534,1721,4.0
17137760,118534,1732,4.5
17137769,118534,1784,3.5
17137791,118534,1917,4.0
17137795,118534,1923,4.5
17137802,118534,1961,5.0
17137805,118534,1968,3.0
17137824,118534,2000,5.0
17137832,118534,2011,4.0
17137833,118534,2012,3.0
17137839,118534,2028,5.0
17137865,118534,2115,4.5
17137884,118534,2174,4.0
17137898,118534,2291,3.0
17137905,118534,2329,5.0
17137912,118534,2355,3.5
17137958,118534,2502,5.0
17137968,118534,2571,5.0
17137978,118534,2628,4.0
17137987,118534,2683,4.5
17137992,118534,2700,4.5
17137994,118534,2706,4.5
17137998,118534,2716,4.5
17138008,118534,2762,4.5
17138010,118534,2791,4.0
17138013,118534,2797,5.0
17138025,118534,2858,4.0
17138034,118534,2916,4.5
17138035,118534,2918,5.0
17138043,118534,2959,5.0
17138046,118534,2987,4.0
17138069,118534,3114,4.5
17138071,118534,3147,3.0
17138137,118534,3578,4.5
17138182,118534,3793,4.5
17138200,118534,3897,3.0
17138223,118534,3996,5.0
17138228,118534,4011,3.5
17138235,118534,4022,4.0
17138238,118534,4027,4.5
17138280,118534,4306,5.0
17138353,118534,4878,4.5
17138354,118534,4886,4.5
17138358,118534,4896,4.5
17138366,118534,4963,5.0
17138367,118534,4973,3.0
17138374,118534,4993,5.0
17138375,118534,4995,4.0
17138411,118534,5349,5.0
17138422,118534,5418,4.5
17138427,118534,5445,4.0
17138477,118534,5952,4.5
17138483,118534,5989,4.5
17138528,118534,6377,5.0
17138547,118534,6539,5.0
17138588,118534,6874,4.5
17138621,118534,7153,5.0
17138654,118534,7438,4.5
17138719,118534,8961,4.0
17138771,118534,33794,5.0
17138906,118534,58559,4.5
17164641,118754,1,4.5
17164642,118754,2,2.5
17164645,118754,6,5.0
17164648,118754,10,4.0
17164649,118754,11,3.5
17164653,118754,16,4.0
17164655,118754,19,3.0
17164657,118754,21,3.0
17164661,118754,25,3.0
17164664,118754,32,4.0
17164665,118754,34,3.5
17164666,118754,36,4.5
17164667,118754,39,3.5
17164672,118754,47,4.0
17164674,118754,50,4.5
17164678,118754,62,3.5
17164691,118754,95,3.5
17164693,118754,104,4.5
17164695,118754,110,3.5
17164696,118754,111,4.5
17164703,118754,141,1.5
17164707,118754,150,2.5
17164709,118754,153,2.5
17164713,118754,161,3.5
17164717,118754,165,3.5
17164727,118754,185,1.5
17164737,118754,208,3.5
17164741,118754,223,4.5
17164746,118754,231,3.0
17164757,118754,253,3.0
17164760,118754,260,5.0
17164769,118754,288,3.5
17164770,118754,292,3.0
17164771,118754,293,4.5
17164772,118754,296,4.5
17164773,118754,300,4.0
17164781,118754,316,3.0
17164783,118754,318,4.5
17164788,118754,329,3.0
17164790,118754,337,4.5
17164792,118754,339,0.5
17164794,118754,344,3.5
17164797,118754,349,3.0
17164801,118754,356,2.5
17164802,118754,357,4.5
17164806,118754,364,2.5
17164808,118754,367,3.0
17164816,118754,377,4.0
17164818,118754,380,4.0
17164823,118754,410,3.5
17164836,118754,434,3.5
17164838,118754,440,4.0
17164840,118754,442,4.0
17164844,118754,454,3.5
17164846,118754,457,3.5
17164851,118754,474,3.5
17164853,118754,480,3.0
17164863,118754,500,3.0
17164866,118754,508,3.0
17164876,118754,527,4.5
17164883,118754,539,3.0
17164885,118754,541,5.0
17164891,118754,551,5.0
17164897,118754,586,2.0
17164898,118754,587,3.5
17164899,118754,588,3.5
17164900,118754,589,4.0
17164901,118754,590,4.0
17164902,118754,592,3.5
17164903,118754,593,3.0
17164904,118754,594,4.5
17164905,118754,595,4.5
17164907,118754,597,3.0
17164909,118754,608,4.5
17164916,118754,648,3.0
17164931,118754,733,4.0
17164932,118754,736,3.0
17164938,118754,750,5.0
17164943,118754,778,3.5
17164944,118754,780,2.5
17164950,118754,788,3.0
17164965,118754,858,5.0
17164975,118754,904,4.5
17164981,118754,912,4.0
17164986,118754,919,3.0
17164990,118754,923,5.0
17164991,118754,924,4.0
17165026,118754,1036,4.5
17165037,118754,1073,4.5
17165040,118754,1079,5.0
17165041,118754,1080,4.5
17165045,118754,1089,4.5
17165053,118754,1097,3.0
17165055,118754,1101,3.0
17165062,118754,1127,4.5
17165067,118754,1136,4.0
17165081,118754,1193,5.0
17165083,118754,1196,5.0
17165084,118754,1197,4.0
17165085,118754,1198,5.0
17165087,118754,1200,4.5
17165092,118754,1206,3.5
17165094,118754,1208,5.0
17165096,118754,1210,4.5
17165098,118754,1213,4.5
17165099,118754,1214,4.5
17165103,118754,1219,4.5
17165104,118754,1220,5.0
17165105,118754,1221,5.0
17165106,118754,1222,5.0
17165109,118754,1225,5.0
17165119,118754,1240,5.0
17165124,118754,1246,3.5
17165134,118754,1258,4.5
17165135,118754,1259,4.5
17165140,118754,1265,4.5
17165145,118754,1270,3.0
17165165,118754,1291,3.5
17165177,118754,1307,3.0
17165192,118754,1356,3.0
17165209,118754,1387,4.5
17165213,118754,1393,3.0
17165244,118754,1517,4.0
17165247,118754,1527,3.5
17165255,118754,1573,4.0
17165256,118754,1580,2.0
17165257,118754,1584,0.5
17165268,118754,1610,4.0
17165273,118754,1617,4.0
17165286,118754,1653,4.5
17165296,118754,1682,3.5
17165304,118754,1704,4.0
17165311,118754,1732,5.0
17165321,118754,1784,3.5
17165349,118754,1917,0.5
17165353,118754,1923,3.5
17165369,118754,1961,3.5
17165374,118754,1968,4.0
17165398,118754,2000,4.5
17165407,118754,2011,3.5
17165408,118754,2012,3.0
17165418,118754,2028,3.0
17165454,118754,2115,4.0
17165480,118754,2174,4.5
17165510,118754,2291,5.0
17165526,118754,2324,3.5
17165528,118754,2329,4.0
17165539,118754,2355,3.0
17165562,118754,2396,3.0
17165605,118754,2502,4.5
17165624,118754,2571,4.5
17165637,118754,2628,4.0
17165653,118754,2683,3.0
17165659,118754,2700,4.5
17165662,118754,2706,3.5
17165664,118754,2710,3.0
17165667,118754,2716,4.5
17165686,118754,2762,2.5
17165693,118754,2791,5.0
17165697,118754,2797,4.0
17165713,118754,2858,4.0
17165726,118754,2916,3.5
17165728,118754,2918,4.0
17165744,118754,2959,4.0
17165751,118754,2987,2.0
17165757,118754,2997,3.5
17165800,118754,3114,4.0
17165804,118754,3147,2.5
17165937,118754,3578,3.5
17165997,118754,3793,4.0
17166031,118754,3897,4.0
17166059,118754,3996,4.0
17166069,118754,4011,3.5
17166076,118754,4022,2.5
17166079,118754,4027,4.5
17166119,118754,4226,4.5
17166136,118754,4306,0.5
17166241,118754,4878,4.0
17166243,118754,4886,4.0
17166248,118754,4896,4.0
17166260,118754,4963,4.0
17166263,118754,4973,4.5
17166269,118754,4993,4.0
17166271,118754,4995,2.5
17166337,118754,5349,4.0
17166350,118754,5418,3.5
17166354,118754,5445,4.0
17166451,118754,5952,4.5
17166461,118754,5989,4.0
17166524,118754,6377,4.5
17166541,118754,6539,4.0
17166606,118754,6874,4.0
17166674,118754,7153,4.5
17166743,118754,7361,5.0
17166770,118754,7438,4.5
17167008,118754,8961,5.0
17167164,118754,33794,4.5
17178873,118848,1,4.0
17178874,118848,2,3.5
17178875,118848,6,5.0
17178876,118848,10,4.5
17178878,118848,16,4.5
17178880,118848,19,4.0
17178881,118848,21,4.5
17178883,118848,32,4.0
17178884,118848,47,5.0
17178885,118848,50,5.0
17178887,118848,95,3.5
17178889,118848,104,3.5
17178890,118848,110,4.5
17178891,118848,111,4.5
17178894,118848,150,4.0
17178896,118848,153,3.5
17178897,118848,161,4.0
17178899,118848,165,4.0
17178903,118848,208,2.0
17178904,118848,223,1.5
17178906,118848,231,4.0
17178908,118848,253,4.0
17178909,118848,260,5.0
17178910,118848,288,3.0
17178911,118848,292,3.0
17178912,118848,293,4.5
17178913,118848,296,5.0
17178914,118848,300,3.5
17178915,118848,316,3.0
17178916,118848,318,5.0
17178918,118848,337,4.5
17178919,118848,344,4.0
17178920,118848,349,4.0
17178922,118848,356,4.5
17178923,118848,364,4.5
17178924,118848,367,3.5
17178926,118848,377,4.0
17178927,118848,380,4.0
17178932,118848,454,3.5
17178934,118848,457,4.0
17178937,118848,480,4.5
17178939,118848,500,3.5
17178942,118848,527,4.5
17178944,118848,541,4.0
17178945,118848,551,4.0
17178947,118848,586,4.0
17178948,118848,588,4.0
17178949,118848,589,4.5
17178950,118848,590,3.5
17178951,118848,592,4.0
17178952,118848,593,4.5
17178953,118848,608,4.5
17178955,118848,648,4.5
17178962,118848,733,4.5
17178963,118848,736,3.5
17178965,118848,750,4.5
17178968,118848,778,4.0
17178969,118848,780,4.0
17178973,118848,788,2.0
17178976,118848,858,4.5
17178979,118848,904,4.0
17178980,118848,912,3.5
17178983,118848,923,2.0
17178984,118848,924,2.0
17178993,118848,1036,4.5
17178996,118848,1079,4.0
17178997,118848,1080,5.0
17178999,118848,1089,4.5
17179004,118848,1097,3.0
17179006,118848,1101,4.0
17179007,118848,1127,2.5
17179009,118848,1136,5.0
17179014,118848,1193,4.0
17179015,118848,1196,5.0
17179016,118848,1197,4.0
17179017,118848,1198,4.5
17179019,118848,1200,4.0
17179023,118848,1206,4.0
17179024,118848,1208,3.5
17179026,118848,1210,4.5
17179028,118848,1213,4.5
17179029,118848,1214,4.5
17179031,118848,1219,4.5
17179032,118848,1220,3.5
17179033,118848,1221,4.5
17179034,118848,1222,4.5
17179036,118848,1225,4.5
17179043,118848,1240,4.0
17179052,118848,1258,4.5
17179053,118848,1259,3.5
17179058,118848,1265,3.5
17179060,118848,1270,4.0
17179068,118848,1291,4.5
17179071,118848,1307,3.5
17179085,118848,1387,3.5
17179087,118848,1393,4.0
17179097,118848,1517,4.5
17179098,118848,1527,4.0
17179102,118848,1573,4.0
17179103,118848,1580,4.0
17179104,118848,1584,3.0
17179111,118848,1610,4.0
17179113,118848,1617,4.0
17179115,118848,1653,4.0
17179119,118848,1682,4.5
17179122,118848,1704,4.0
17179126,118848,1721,3.5
17179129,118848,1732,4.5
17179141,118848,1917,3.5
17179143,118848,1923,4.0
17179150,118848,1961,4.0
17179153,118848,2000,4.0
17179159,118848,2011,4.0
17179160,118848,2012,4.0
17179165,118848,2028,4.5
17179173,118848,2115,3.5
17179180,118848,2174,4.0
17179191,118848,2291,4.5
17179196,118848,2324,4.0
17179197,118848,2329,4.5
17179229,118848,2502,4.0
17179234,118848,2571,5.0
17179237,118848,2628,3.0
17179249,118848,2683,4.0
17179252,118848,2700,4.5
17179254,118848,2706,3.5
17179256,118848,2710,3.5
17179258,118848,2716,3.5
17179265,118848,2762,5.0
17179270,118848,2791,4.5
17179276,118848,2858,4.0
17179278,118848,2916,3.0
17179285,118848,2959,5.0
17179290,118848,2987,3.5
17179295,118848,2997,4.0
17179310,118848,3147,4.5
17179346,118848,3578,5.0
17179377,118848,3793,4.0
17179397,118848,3996,0.5
17179402,118848,4011,5.0
17179405,118848,4022,3.0
17179408,118848,4027,4.5
17179426,118848,4226,5.0
17179434,118848,4306,3.5
17179465,118848,4878,4.0
17179467,118848,4886,3.5
17179469,118848,4896,3.5
17179472,118848,4963,4.5
17179473,118848,4973,4.5
17179476,118848,4993,5.0
17179477,118848,4995,4.5
17179499,118848,5349,4.5
17179506,118848,5418,4.5
17179508,118848,5445,4.5
17179544,118848,5952,5.0
17179549,118848,5989,4.5
17179574,118848,6377,4.0
17179584,118848,6539,4.5
17179607,118848,6874,4.0
17179630,118848,7153,5.0
17179647,118848,7361,4.5
17179655,118848,7438,4.0
17179713,118848,8961,4.0
17179790,118848,33794,4.5
17180116,118848,58559,4.5
17194584,118955,1,3.5
17194585,118955,2,2.5
17194588,118955,6,4.0
17194589,118955,10,2.0
17194590,118955,16,4.5
17194592,118955,19,2.0
17194593,118955,21,3.5
17194596,118955,25,3.5
17194598,118955,32,4.0
17194599,118955,34,1.0
17194600,118955,36,3.0
17194601,118955,39,2.5
17194603,118955,47,4.0
17194605,118955,50,4.0
17194610,118955,95,2.0
17194611,118955,104,3.5
17194614,118955,110,4.0
17194615,118955,111,3.5
17194619,118955,141,2.5
17194622,118955,150,2.5
17194623,118955,153,2.0
17194626,118955,161,3.5
17194628,118955,165,3.0
17194633,118955,185,2.0
17194638,118955,208,1.0
17194639,118955,223,5.0
17194641,118955,231,2.5
17194645,118955,253,3.5
17194647,118955,260,2.5
17194649,118955,288,4.0
17194650,118955,292,2.5
17194651,118955,293,3.0
17194652,118955,296,4.5
17194653,118955,316,2.5
17194655,118955,337,3.5
17194656,118955,339,1.5
